"u_id","u_gender","u_age","u_weekly_utilisation","u_sub_utilisation","u_format_pref","u_genre_pref","u_rating_given","u_other_sub","u_plan","u_occupation","treat","y","tau_xgb","tau_interlogit","tau_hcf"
2841,1,3,2.61472844444629,0.792264006843477,1,3,3.84486496646126,1,0,3,0,1,0.0249933824525215,0.0150559729828486,0.00390192429602922
2844,2,3,2.68026720421165,0.997593295727382,2,1,2.93103293192025,1,1,4,0,1,0.000191983141121455,0.000122973754356104,0.00959370661518259
2845,1,6,3.15630220530485,0.150025369387181,3,6,2.48718340938533,0,0,5,0,0,0.568097829818726,0.454031401154364,0.372353123810057
2846,1,2,2.43974188119573,0.816923173097629,2,4,4.43725362654827,1,1,3,1,1,0.00038895078614587,0.000522263330646533,0.00367939923828242
2848,1,3,3.43697141053871,0.658945581794445,1,4,4.6557326079634,0,0,2,1,1,0.003124490409391,0.00219396065424227,0.0294406148891176
2849,3,1,1.92408475023533,0.967950046245663,2,4,4.21501983911478,1,0,1,1,1,0.000265892686002189,0.000122626085423572,0.0126130580005044
2851,2,3,2.24519703742475,0.544412458244611,1,2,3.61327053480089,1,0,2,1,1,0.348909627646208,0.420001452441599,0.170650422635003
2852,1,1,4.37933506863721,0.94650053579814,2,7,3.93915356152975,0,1,1,1,1,-2.42004171013832e-06,3.33923648143664e-06,0.00128786577157753
2855,1,6,2.39684085022756,0.394683618055026,2,6,4.1363541480416,0,0,5,0,0,0.314518794417381,0.30786606598946,0.247495408491358
2869,1,4,2.03113586904426,0.67872139569984,2,4,3.64072259842969,0,1,2,0,1,0.0161694707348943,0.0115232553954466,0.057813398345587
2874,2,4,2.11667618442044,0.968984922278455,1,2,3.74364358955748,0,1,3,1,1,0.00341155054047704,0.00139944484807841,0.0117365177411778
2879,1,3,3.32200059084475,0.83826320678977,1,3,2.631056011314,0,0,2,0,1,0.00237129849847406,0.00244011756791984,0.0130201561224137
2882,2,2,4.26617597346228,0.676777404487931,2,5,3.85196404868647,1,1,2,1,1,0.000885528308572248,0.000746563435798153,0.0130889170877287
2884,2,3,1.49385670465186,0.754463136364063,1,4,4.24226012698897,0,0,3,1,1,0.0424439790658653,0.0261257249168441,0.0564009569378458
2888,1,3,2.59960087672201,0.868805365853055,2,6,4.69324749048334,0,0,3,0,1,0.00122782686958089,0.00511964206849136,0.00872730109623624
2893,1,4,2.99674069783069,0.518937281007081,2,7,3.15699639350831,0,1,3,0,1,0.0794988498091698,0.0856193345758621,0.0580413239811478
2897,2,3,2.53664559781047,0.830505115593623,2,6,3.96869899347132,0,0,2,0,1,0.00917435210430995,0.0124054970428396,-0.00803435461641192
2901,3,4,2.75749628644866,0.492822072749766,2,3,2.99088168645963,0,1,4,1,1,0.0116734243929386,0.0357777584164382,0.055800281979805
2902,1,3,2.05663416448226,0.905139152396421,1,3,3.02917543796936,0,1,2,0,1,0.000203736359253526,0.00146531596806598,0.0157151418364336
2909,1,2,2.66803071877639,0.874233734447527,2,2,4.63598148869317,1,0,3,1,1,0.00081963038246613,0.00267225511342128,0.00420627568784702
2912,2,2,1.27344327215271,0.624125960440475,1,5,3.14785369461746,0,1,3,1,1,0.138155799359083,0.103794417857934,0.248349013584773
2932,1,2,2.55694236874446,0.2868796408546,3,3,4.0898683956921,0,0,2,0,0,0.310303509235382,0.117530035301014,0.317477595118776
2939,1,2,2.46396539878048,0.73189568096218,1,5,4.74260044422902,0,1,3,0,1,0.00201711297268048,0.00214637771340809,0.00805559372932821
2940,2,4,2.79258250278509,0.423934565560773,1,3,3.18427850939956,0,0,3,1,1,0.201436921954155,0.286266835600565,0.135069087622573
2954,1,1,2.55163821021244,0.910490903958688,1,4,4.69363141218417,0,0,1,1,1,7.61207502364414e-06,3.24503676255583e-05,0.0014376945083091
2957,1,5,4.39246924212527,0.963572180336471,2,6,3.16569979711363,1,1,3,1,1,0.000130684500618372,6.50915249859052e-05,0.00172236466243864
2958,1,2,2.51521439213776,0.844942031348323,3,7,4.75959071861838,0,0,2,1,1,0.00114271040365566,0.0023033244960643,0.00792234761088356
2965,2,4,1.54863766849477,0.764063757228361,1,2,4.74319305261469,0,1,3,0,1,0.0246718255802989,0.0241052106856265,0.0558853469440576
2966,2,3,2.32797267764694,0.818681290137162,1,5,3.80592926020896,1,0,3,1,1,0.0127125792496372,0.0244415038123631,0.00271862864845379
2974,3,2,2.73772570501312,0.484285125535813,2,4,2.75316418066587,1,0,4,1,1,0.0119783252011985,0.0187415468726527,0.0822087525904631
2977,1,5,2.824359270419,0.753699669750824,1,1,3.86547921192289,0,1,4,0,1,0.000452777552709449,0.000166554173018474,0.00571993457522108
2980,3,2,2.28480543501054,0.85901026667993,2,4,2.42689235062524,1,0,4,0,1,0.000238475578953512,0.000639448027299983,0.0178051100768457
2981,2,4,1.98628966638498,0.702228839143247,2,3,4.06942610435539,0,0,3,1,1,0.103682268410921,0.100253461707464,0.0350114563702394
2986,1,3,3.80414008210694,0.810182528414592,1,1,3.65766204190544,0,0,4,1,1,0.000123422865726752,0.000132230754269491,0.00173929476046263
2990,2,1,4.34410921531595,0.431005398495536,1,5,4.91620380682837,0,0,1,1,1,-0.00126806041225791,0.00178772194258048,0.0758652149082432
2992,1,3,1.6772097648563,0.545450981706921,1,4,4.88629099214698,1,1,2,1,1,0.139568880200386,0.0717321307110496,0.141756315771042
2994,2,2,3.09576918982495,0.663795892930891,1,3,4.6501530433538,0,0,4,0,1,0.00129744887817651,0.000904325470476919,0.0393838475915807
2997,1,3,1.20184437655297,0.62400744034418,1,2,4.93955377677505,0,1,3,1,1,-0.120533987879753,0.126129417674519,0.206411496034645
2998,2,2,3.13848589268695,0.921548134206639,2,5,4.93231156404646,1,1,2,1,1,-0.000130347616504878,0.00021565979975513,0.00271192453152702
3001,1,2,2.87825427100474,0.630264027333308,3,6,4.61700137311238,0,0,3,1,1,0.0169980318751186,0.0120440724858835,0.0255553814651355
3002,2,3,2.2153261155169,0.396713357076736,2,1,3.6303305558297,0,0,2,0,1,0.472207121551037,0.49335788415184,0.306476859458456
3011,2,3,1.45175261327966,0.613833284038365,1,6,3.95072018477622,1,1,3,0,1,0.250319650396705,0.248486508071187,0.186604397113571
3013,1,3,2.92925086834851,0.435198770237455,3,5,3.15582461107849,0,0,2,1,1,0.32260812446475,0.332762781327109,0.149413781810568
3017,1,2,2.57067511135508,0.857029686521386,2,6,2.3154134827334,0,1,4,1,1,7.75093940319493e-05,0.000360562521724783,0.0101679189652627
3022,1,4,3.12039037993684,0.677425331517526,1,6,3.05490052160795,0,0,3,0,1,0.0513605739688501,0.0230865442049758,0.032471686808916
3023,1,3,2.99812973363923,0.554142011478073,2,3,4.28309912805619,0,1,4,0,1,0.00532021559774876,-0.00303250130672128,0.0666781189013901
3025,1,3,2.73223275963028,0.834302397991926,3,2,4.11717789400604,1,0,2,1,1,0.00641338218702003,0.0116572292750857,0.00308837585907018
3027,1,6,1.46735337825647,0.734737659421523,1,6,4.74351862051978,0,0,5,0,1,0.0316951436107047,0.0263842991299874,0.081349622946433
3030,1,5,3.29182253286925,0.696456369007449,2,1,1.51802849458732,1,0,4,1,1,0.00605740495666396,0.0048056427560752,0.0305276617696218
3031,1,3,3.00442139879534,0.638081683259121,2,3,4.40886126570283,0,0,4,1,1,0.00834554573521018,0.00705267303781787,0.0306180398457297
3032,2,6,3.91087023984296,0.545325413595917,3,1,3.19598315089297,0,0,5,0,1,0.00104551971890032,0.00328514211035569,0.0644842093505516
3034,1,3,0.833648355228158,0.236233244966106,2,2,4.49050683252812,1,0,4,0,0,0.118238627910614,0.138379629020387,0.291982243520521
3035,1,1,2.5175300155618,0.346324681208916,3,4,4.73576450786563,0,0,1,1,1,0.0182711854577065,0.0242883489791199,0.274980563053032
3038,2,3,3.37914194641097,0.937505320815293,1,4,4.76247665192675,0,1,3,0,1,0.000138102881464874,3.3347172553877e-05,0.00160362139643628
3040,2,2,2.60063654321038,0.622365315687418,2,6,4.07912930864676,1,0,3,1,1,0.0433238826226443,0.0495850978663924,0.0418368619302261
3042,2,3,3.02364447129061,0.706110871701266,3,7,4.38465745669664,0,0,3,0,1,0.0186227158701513,0.0202567901256061,0.0144375398213353
3046,2,2,1.85798150753946,0.621503830877577,2,3,3.93870909005051,0,1,4,1,1,-0.00940111093223095,-0.00149680046697842,0.0561350179204659
3047,2,3,1.74492299078028,0.300107562887072,2,3,1.97485541636302,0,1,3,0,0,0.0576475858688354,0.0430063910365846,0.151847977109162
3049,1,3,1.07087852548717,0.329627578803851,2,4,4.55378315820142,0,1,2,1,1,0.348279654979706,0.246629811306476,0.190247676551159
3050,1,4,1.45529182768184,0.944603863713934,1,4,4.43224518341858,0,0,3,0,1,0.0248447952326387,0.00288082721866045,0.0675066072281161
3052,2,2,1.22354728902543,0.450661215879397,2,6,4.98861473929074,0,0,2,1,1,0.377635449171066,0.5565068473411,0.260371564673713
3056,1,2,1.3154052119103,0.67810310015762,1,4,3.75099101080904,0,0,3,0,1,0.0691740987822413,0.0272295595724389,0.182758975099251
3057,2,2,3.34781275774651,0.773537783641926,1,6,4.36964222379395,0,1,3,1,1,0.00105026891105808,0.000364550469513336,0.00424807434162683
3058,2,3,2.3696930817488,0.713546016637042,2,5,3.44753324587032,0,1,3,1,1,0.0120804438483901,0.0289847149430287,0.0105555797878067
3062,3,3,2.39613019988633,0.828267250240135,1,4,1.67013947162753,0,0,2,0,1,0.00243904818489682,0.00562884790098661,0.0170667985254934
3063,2,4,0.963012420207342,0.357351046424123,2,5,3.52279807974101,0,0,3,0,0,0.153674840927124,0.1817276132726,0.310293612926784
3064,1,1,2.05240991903812,0.137975807322481,1,4,3.636933125546,1,1,1,0,0,0.485468652099371,0.267381420133754,0.214808992930674
3065,2,3,1.07589884856801,0.649494216319441,2,2,4.52877083855235,0,0,3,1,0,0.403181627392769,0.451777028992701,0.197396604158481
3067,2,4,2.640580831038,0.898559258703182,1,4,4.66875798365815,0,1,3,0,1,-4.4182816054672e-05,0.000193127112072089,0.00162281650454275
3069,1,3,3.18616374932812,0.534233349263842,1,5,4.12991129595406,0,0,2,1,1,0.0909342123195529,0.0737958162623006,0.0954355776456051
3074,1,2,2.02906654500691,0.592155801750992,3,3,3.12793921794412,0,1,3,0,1,0.0473093055188656,-0.0197110418593366,0.11627471740292
3075,1,2,3.11229145125701,0.8072388945615,2,6,4.56425874532678,0,0,4,0,1,0.000848999319714494,0.000355154939603031,0.00252968836589444
3077,1,3,2.92716687097365,0.589155196112458,2,4,3.96998933429136,0,1,3,0,1,0.0105686432216316,0.00635510145424034,0.0475282739318436
3082,1,3,2.66909680118212,0.909297782656272,1,1,4.16908205527378,1,1,3,0,1,0.000271862008958124,0.000520707306243318,0.00193159077442811
3085,2,2,2.60744188583681,0.986769922043211,2,4,4.0341341108011,0,0,4,1,1,8.66331320139579e-05,3.51257162488627e-05,0.000986064647159204
3090,3,2,0.927691460071216,0.654039847730051,2,7,3.14735177021372,0,1,2,1,1,0.17429618909955,0.201378403562367,0.216791020274568
3091,1,3,1.92898733331107,0.888057685550783,2,1,3.80283633133681,0,0,3,1,1,0.00307528872508556,0.00734145988304624,0.0156519454371012
3092,2,2,3.49669897140779,0.996040061231396,2,5,3.5342437167193,0,0,4,1,1,9.67341729847249e-05,4.00988228022037e-05,-0.00157587259321571
3093,1,1,2.31758063966675,0.423187266994189,2,5,4.42549061343169,0,0,1,0,1,0.0428289459086955,0.0869872921761065,0.207268892680602
3096,1,3,2.70399043573646,0.762657966412413,2,6,2.98267440550819,0,0,4,0,1,0.00485936904442497,0.00673042509648536,0.0152812146758888
3100,2,3,3.55406475259342,0.699079990349063,1,2,3.13001526858108,0,0,2,0,1,0.0130156519298907,0.011437466840126,0.0306665956377153
3101,1,1,0.983551139897468,0.787302943118197,2,1,3.49482693959305,0,1,2,0,1,0.0175755033269525,0.0112138906909649,0.086760870087629
3103,2,2,1.8544778013616,0.888904554271802,1,6,3.6844197385998,0,0,4,0,1,0.000459884759038687,0.00122187383727945,0.0121534570932533
3112,1,2,2.4084641189393,0.970767179927239,2,3,3.27581303525272,0,1,4,0,1,-0.000150135878357105,-2.36848632131359e-05,0.000816252563498583
3116,2,3,2.61964941672249,0.433814153699567,1,6,4.07035150261386,1,0,4,1,1,0.160206791013479,0.19553051828652,0.194528463909069
3127,1,1,2.56257644929227,0.931636139491726,2,3,4.35097056540852,0,1,1,1,1,0.000156272879394237,3.70436732505253e-05,0.00194057974948253
3130,1,6,2.45516877135157,0.595349987411184,2,5,4.72450102430903,0,1,5,0,1,0.0161665882915258,0.011116332482816,0.0428889436947865
3134,1,3,1.08858061012305,0.938452299380999,2,7,4.97278617443901,0,0,2,1,1,0.141787218861282,0.0337744421588404,0.103986756889009
3137,1,4,1.08329824601496,0.619957568192862,2,1,3.75402266483871,0,1,4,0,1,0.0435298047959805,0.0454431493016078,0.231001210632182
3140,1,3,0.837515305736004,0.493717957347456,1,5,4.17915943788763,0,1,4,0,1,-0.0811575055122375,0.267108629148596,0.257602502988673
3141,1,2,3.78423710662029,0.483044477280474,1,4,4.51187997533816,1,0,3,0,1,0.00750221742782742,0.00449640920693606,0.0805776268567441
3143,1,2,2.9089718055649,0.75853017824592,1,1,4.67397898467797,0,0,3,1,1,0.00101337482192321,0.000913821379245006,0.00631369012555432
3152,1,2,3.10903140069264,0.86845534036242,2,4,4.98491104849863,1,0,3,0,1,0.000194247164472472,0.000221749261711479,0.00281083675969428
3155,2,1,1.73872848965972,0.869744178193766,2,2,3.67525018558559,0,1,1,0,1,4.91563696414232e-08,0.000865871460153045,0.0333961232459083
3160,2,1,2.57128971947421,0.561655773650666,1,6,4.76031975869083,0,0,1,0,1,0.00347674777731299,0.00719510794291123,0.0705726211519906
3161,2,3,2.42465919521343,0.55925587535169,1,6,4.39901324373301,0,0,4,0,1,0.0495245601050556,0.0477763438448027,0.0767820071810623
3163,1,2,1.30771504273151,0.884607338078864,1,6,3.70117570090859,0,1,3,1,1,0.00272591505199671,0.00387000712680519,0.0691889171931373
3173,2,1,1.33947113173482,0.864064101801975,2,1,3.97921745073818,0,0,1,1,1,0.000807079850346781,0.00154537404475175,0.062879402340603
3177,1,6,2.16763164133194,0.783879899117938,2,1,3.28878123601636,0,1,3,1,1,0.00607173389289528,0.00135074263663537,0.0205378960291639
3195,1,2,2.20655828671412,0.0879435759665051,1,5,3.56792955599236,1,0,2,1,1,0.251133561134338,0.360438040192243,0.37431607772162
3196,1,1,4.56456301660041,0.887320450425243,2,2,4.09480107074335,0,1,1,0,1,-1.65817041306582e-05,3.57027478781191e-06,0.0010262644507954
3198,1,4,1.9904042908264,0.840734751869899,1,5,3.19145015408764,0,0,3,0,1,0.0289543744875118,0.0271770270170731,0.0140813923243457
3200,1,4,2.90205760724549,0.318701919937604,2,3,4.86568879184159,0,0,3,0,0,0.252429872751236,0.237062213502483,0.258954973675325
3209,1,4,3.37154713718977,0.0629414647575185,3,4,3.85157191623612,1,0,3,0,0,0.622067153453827,0.492506192891207,0.336346807990124
3213,1,4,3.04154916743409,0.755603593124732,1,6,2.22164566958978,0,1,3,0,1,0.00828206219011918,0.00505849627563015,0.0145396519865639
3218,2,2,1.95820737807756,0.755497914834997,1,3,3.09926105550801,0,1,4,0,1,0.00241798558272421,0.000141753486121665,0.0220987964684577
3222,2,3,1.61379376354605,0.442895853946818,2,1,4.77498512032999,0,0,2,1,1,0.280048251152039,0.503728996024049,0.213408926351062
3226,1,3,2.16206620560621,0.778331703467975,3,7,3.11396857556679,1,1,3,1,1,0.0529531763168052,0.0284688883315372,0.019187228743587
3231,2,4,3.5357979127414,0.887243073527411,2,7,4.15437261177396,1,0,4,0,1,0.000309278582790284,0.000599840274092323,0.00255891476346931
3234,2,2,3.14913441423192,0.521998753269441,2,2,3.33556350130739,0,1,4,0,1,-0.00210673082619905,0.00176143310188726,0.0440952863666633
3237,1,3,1.4736549077999,0.741724842073068,1,4,3.94734194500195,1,0,4,1,1,0.0178865593625233,0.0120007597307076,0.0707369344688004
3243,1,3,2.95181612586117,0.765393919786172,1,4,4.84941130514992,0,0,3,0,1,0.00127086765132844,0.00142829533529176,0.00485198353882839
3244,2,4,2.4443958154123,0.608893583764822,2,6,4.04510795080387,0,0,3,0,1,0.14114973321557,0.15735555561956,0.072248365204364
3245,2,4,2.64421808728968,0.318778517847587,1,2,3.08416606092014,0,1,3,0,0,0.412642627954483,0.170209443630457,0.142673563574048
3247,1,1,2.28222573130696,0.632643896741236,1,7,4.10474980704037,0,0,2,0,1,0.0329266088083386,0.0427345504039535,0.0445156237354923
3250,2,1,2.23128773369464,0.947885986431779,2,1,2.79047164029338,0,1,1,1,1,1.7546619346831e-05,7.1065902271239e-05,0.0129084193830766
3252,2,2,2.02290180067623,0.865901825313159,2,1,4.47267384134591,0,1,4,1,1,-9.98207688098773e-05,0.000147227203207922,0.0119130391207551
3253,1,4,2.90667755936369,0.510922305927336,2,6,3.89634158732609,0,1,4,1,1,0.0173553805798292,0.0186304933101495,0.0577459472382929
3256,2,3,2.54292339750211,0.407157587036942,1,1,3.34316688361621,0,1,2,1,1,0.0844197385013103,0.13112565047277,0.097114412077593
3258,1,2,3.10621915936391,0.555854358908632,1,5,4.13553910711928,0,1,3,1,1,0.0157103310339153,0.00636364942676437,0.0451188015569647
3259,1,2,2.54424332886345,0.412776535846895,2,3,4.14782208104454,0,1,4,1,0,-0.0172888673841953,-0.0197989378678737,0.0874551763720815
3260,2,2,1.63900698434195,0.801991019107145,1,4,3.60231012768365,0,1,2,1,1,0.00318339234218001,0.00137469855542527,0.0509712740377138
3261,2,1,2.06936179918094,0.714421463348149,1,7,2.57077626192691,0,1,1,0,1,0.00202254320902284,0.00302645895328757,0.0327973821191658
3262,2,2,3.49495294280145,0.736514858182731,2,2,4.98189066584401,0,0,2,0,1,0.00283102819230407,0.00182995334714775,0.00694064560382573
3263,1,3,2.70039865945495,0.599207573231115,2,5,4.37849878956153,0,1,2,0,1,0.0385228116065264,0.0340762159686824,0.0418960382034293
3274,2,3,1.75658843904563,0.301440579964432,2,6,3.59352293284131,0,1,3,0,0,0.405763149261475,0.345712448033455,0.276306839392799
3275,1,2,3.86813268782888,0.628762643270375,1,3,4.58575802007032,1,1,2,0,1,0.000709475134499371,0.000573988175254114,0.0202803347886911
3278,2,4,2.20160620054339,0.555291157671009,3,2,3.33822636787279,1,0,3,1,1,0.41628485172987,0.451781003529952,0.195001698246057
3279,2,3,3.63965377733524,0.443091094734875,1,1,4.98381749451491,0,0,3,0,1,0.0414572097361088,0.0305843263091966,0.0779577867225288
3280,2,4,2.22689339708613,0.938782376845835,2,5,4.57514331380759,0,0,3,1,1,0.0217682153452188,0.00624197012472039,0.00558933573267382
3281,2,2,1.75199611977447,0.750241871687686,2,3,3.41175284578693,1,0,3,0,1,0.0457601186353713,0.0590284425002293,0.0621100429573775
3282,2,3,1.14434660692171,0.626901870466773,1,7,4.29055460611334,0,1,2,1,0,0.337165303528309,0.232450992742001,0.256657293787882
3288,2,5,2.16606522128821,0.93421319871084,1,4,2.95715647741727,0,0,3,1,1,0.00641768204513937,0.00148869539434116,0.0144276738879701
3289,1,3,2.90915744520644,0.609855799018408,1,6,4.1766649700193,0,1,3,1,1,0.0135810216888785,0.0156091527432064,0.032044530280114
3290,1,3,1.71261000598385,0.332479757557605,1,1,4.31084022401199,0,1,2,0,1,0.429887056350708,0.294374711358999,0.14099067114839
3291,2,1,2.38457608939263,0.799459738735456,1,4,3.05443377739062,0,0,1,1,1,0.000462418957795308,0.000301658448111364,0.00468729345748014
3292,1,6,0.914273430815911,0.489853834367099,2,4,3.02740360329076,0,0,5,1,0,0.300542399287224,0.373055312172262,0.323810035508199
3301,1,2,2.83186552725642,0.102507866178029,1,7,3.56962120384289,1,0,3,0,0,0.856720149517059,0.602739713480199,0.413834395750844
3302,3,2,1.66220114419889,0.832045376817109,2,7,3.21997696624539,0,0,3,1,1,0.0236681373789907,0.0256939121771678,0.0477306507532311
3306,1,2,2.14534375502792,0.305126267327616,1,1,1.87738405802791,0,0,3,1,1,0.531041607260704,0.503047752122853,0.319177055401376
3307,2,3,1.85075980028506,0.629023814387104,2,4,4.20470495842047,0,0,2,1,1,0.0558429360389709,0.0818875631260511,0.0720204635210318
3309,2,3,2.1571163583034,0.728710838287843,2,4,3.17625109777569,1,1,3,0,1,0.0182500645751134,0.0133319296511145,0.0265923175307553
3310,1,3,2.95766452159338,0.796778695055858,2,6,4.33047626057903,0,1,2,0,1,0.00631071260431781,0.00236582513242678,0.00237756879635282
3312,2,4,1.98104608622093,0.923145921892595,1,6,3.69890933672521,0,1,3,1,1,0.00155476981308311,0.00309100624274916,0.0109741959316283
3313,1,5,1.27292511677619,0.718110079133343,1,3,2.87572242238101,0,0,2,0,0,0.212256794795394,0.152159395510339,0.128011018975089
3314,2,2,2.47948669135485,0.842486457237298,1,4,3.74847038715552,1,0,3,0,1,0.00103793816742836,0.000994944597848879,-0.00336500817822844
3321,2,4,1.0159166244456,0.843102481294337,2,2,4.56369310884788,0,0,3,0,1,0.130443572066724,0.13432052427239,0.0826705972824897
