"u_id","u_gender","u_age","u_weekly_utilisation","u_sub_utilisation","u_format_pref","u_genre_pref","u_rating_given","u_other_sub","u_plan","u_occupation","treat","y","tau_interlogit"
2325,"2","3",2.12725052136413,0.897518535073694,"1","7",1.55286815778661,"1","0","2",1,1,0.0286548231729449
2326,"1","2",4.05327669989157,0.674486670041808,"2","4",4.5602930803929,"0","1","2",1,1,0.00016674397126637
2327,"2","5",2.32392886206996,0.478135853077146,"1","4",3.9866685150772,"0","0","4",1,1,0.0487319745657885
2328,"2","2",1.48500533023369,0.298203867282847,"1","6",4.89654203929419,"1","0","2",0,0,0.725579747064339
2329,"1","3",1.58131442151076,0.661095873523281,"2","1",4.19567876555503,"1","1","3",0,1,0.0793969065505924
2330,"2","6",1.82927087323274,0.827433395423984,"2","2",4.16134980084341,"0","0","5",0,1,0.0269602387099427
2331,"1","2",1.42291801993317,0.614918708350304,"1","5",4.79108747551884,"0","0","3",0,1,0.135226816951278
2332,"1","2",2.72965589841022,0.550690257041824,"1","3",4.69870756389998,"1","1","3",1,1,0.0173040963779326
2333,"1","2",1.9717031241298,0.263356349167322,"2","7",3.90076611985914,"0","0","3",0,0,0.393617951524682
2334,"1","3",2.05143400721292,0.472039871041902,"1","1",3.25240298940503,"0","0","4",0,1,0.10159118834902
2335,"2","2",4.17577412045099,0.531255976665797,"3","2",4.12930165548082,"0","0","2",1,1,0.00739293211367142
2336,"1","2",2.12784988109958,0.635552254359481,"2","7",3.51442499675413,"0","0","3",0,1,0.0949685986172349
2337,"1","5",2.66114919259005,0.533118961405884,"2","3",3.30926379268905,"0","0","3",0,1,0.155001290639349
2338,"1","4",2.45314706507337,0.592624601216092,"1","2",4.78042949949292,"1","0","3",0,1,0.184738004432766
2339,"2","3",1.19869739927817,0.833219908212154,"1","7",3.39496035940767,"1","1","2",1,1,0.055818834220562
2340,"2","4",3.10180414289893,0.562658556736918,"1","6",4.50541407028658,"0","0","3",0,1,0.0719848772575414
2341,"1","2",2.31286677404316,0.736820484212412,"3","2",4.43003441717665,"0","1","2",0,1,0.000660890520964519
2342,"1","6",2.15748832113885,0.799463636932882,"1","4",3.05006451905454,"1","0","5",0,1,0.00592980358106965
2343,"2","3",1.76509847064746,0.960927444827927,"3","4",4.50517421491969,"1","0","2",0,1,0.00349902803452984
2344,"1","3",2.63361978139708,0.330626632595715,"1","3",4.10592102248051,"0","0","4",1,1,0.155713820298227
2345,"1","3",1.65661243767209,0.545940112598039,"1","1",3.57712683386427,"0","0","2",1,1,0.220652342244433
2346,"1","2",1.98212716314421,0.682345840363919,"1","5",3.1608837609607,"0","1","3",1,1,0.0185357797200478
2347,"1","4",2.20029938933669,0.572056747923183,"1","4",3.64858190678023,"0","0","3",1,1,0.0807030783527001
2348,"1","1",2.22828794035106,0.466214647024055,"1","4",3.72492792232884,"0","1","1",1,1,0.00709944972988952
2349,"1","5",2.62851306888173,0.347950134027696,"1","4",4.15013998292625,"0","0","3",1,1,0.264111942368555
2350,"1","6",2.07098291287859,0.5911973256142,"2","1",3.2071850640441,"0","1","5",1,1,0.0292107135369416
2351,"1","4",3.02182945812849,0.680454698707448,"1","2",4.91239703474671,"0","0","3",1,1,0.0211387628214817
2352,"1","2",2.6746427133058,0.485134599885688,"2","5",2.96036033192019,"0","0","3",0,1,0.186558708184425
2353,"2","2",3.7008147864905,0.96037630941277,"2","1",3.19286893927862,"1","0","2",0,1,0.000142633679353077
2354,"2","3",3.47623478868856,0.644227756824908,"2","1",4.86811946770588,"1","0","4",0,1,0.00282925653546051
2355,"1","3",1.59160807566878,0.50517393245824,"2","4",4.11137163338891,"1","0","2",0,1,0.420402152754872
2356,"1","3",2.99166902828738,0.525719987146528,"1","1",3.59812240348673,"0","0","2",0,1,0.0415742531679412
2357,"1","2",2.722969713863,0.940419156231339,"1","7",4.09886669382669,"0","1","4",0,1,0.0000758787570058761
2358,"2","3",1.75022045191705,0.999260637675267,"2","1",4.52502933687504,"0","0","2",0,1,0.00255489976239831
2359,"1","2",3.34109764218793,0.837074706418938,"1","3",2.03670895276593,"0","1","3",1,1,0.000300384791458552
2360,"1","2",1.3515478286261,0.582435388419043,"2","6",3.71116787337661,"1","0","2",1,1,0.444469692772985
2361,"1","3",3.83588270146739,0.73481361885294,"3","3",2.48694580633969,"0","0","2",0,1,0.00288005182712947
2362,"1","4",3.29957853160968,0.653442226858257,"1","3",4.04634519799071,"0","0","3",0,1,0.0138015635282294
2363,"2","4",2.77201531748724,0.479223691419441,"1","1",2.2292821845529,"0","0","3",1,1,0.18051476222134
2364,"2","3",1.67412503952414,0.460728273225328,"2","1",4.64498606134059,"0","0","3",0,0,0.443531978072413
2365,"2","2",1.56829920504076,0.385929698889017,"3","5",4.37825226373936,"0","0","3",1,1,0.37187961081619
2366,"2","2",3.20998238992757,0.472931277095609,"2","2",3.27304031805776,"1","0","2",0,1,0.169596386561532
2367,"2","1",2.9418784998858,0.735243396352173,"1","5",3.89162924128852,"1","0","1",0,1,0.00168352081151746
2368,"1","3",2.55697818391191,0.549116867647148,"1","6",4.01179774199385,"0","0","3",0,1,0.166705736373664
2369,"2","2",3.52622997112364,0.619871429232862,"2","1",3.29807751586439,"1","1","4",0,1,0.00085056558712393
2370,"2","4",3.77250373871964,0.964909537520435,"1","4",4.85057414842711,"0","0","3",1,1,0.0000777955322086576
2371,"1","2",3.26022025126754,0.63459944405658,"2","4",4.51694412021775,"0","1","3",1,1,0.00111506883229584
2372,"1","1",1.83039748912943,0.623360021425965,"2","5",3.69747045354149,"0","0","1",0,1,0.0343618370996497
2373,"1","2",2.64411825999646,0.79416508170475,"3","4",4.55846573285633,"0","1","2",1,1,0.000270930854435192
2374,"1","3",1.35365368838209,0.834023166696319,"1","7",4.83905631070012,"0","1","4",0,1,0.00447439422765461
2375,"2","4",3.84145813685655,0.592854531286713,"1","5",4.05350195348722,"0","1","3",0,1,0.00624200312683776
2376,"2","3",1.87472316744387,0.594175634105757,"2","6",4.01340438467714,"0","1","4",0,1,0.0590435853847622
2377,"3","3",3.03412583809478,0.665435791709015,"1","3",3.22192616223464,"1","0","2",1,1,0.037402114917248
2378,"1","3",3.18669971666056,0.550484592554065,"1","3",3.77402948284492,"0","0","2",1,1,0.0381150989504329
2379,"2","2",2.90446695349965,0.510765461738487,"1","3",2.99309368651439,"0","1","2",0,1,0.00733721598258485
2380,"1","1",1.50682627890641,0.592792590807396,"1","2",2.74047502220675,"0","0","1",0,1,0.0860609140323297
2381,"1","2",3.07890155982651,0.239401542502119,"1","3",4.81376362803664,"0","0","2",0,1,0.149905329847043
2382,"1","3",2.29619880421843,0.822780446376434,"3","4",4.77837454130401,"0","1","3",1,1,0.00118587815634774
2383,"3","4",2.94483433204356,0.201429170282258,"2","5",4.25677479016743,"0","1","2",0,1,0.379614355640045
2384,"2","2",0.416981340104242,0.757314468905634,"2","6",2.54115406853307,"1","0","2",0,1,0.470320378383913
2385,"2","2",2.8792122923384,0.273289632474708,"1","6",2.86300960754669,"1","0","3",1,1,0.645416545474257
2386,"2","3",2.73757906686308,0.801714743838378,"3","4",2.87281226759363,"0","0","2",1,1,0.00440899952062557
2387,"1","2",2.96967769290698,0.335458257208562,"3","2",4.83387607681425,"0","1","2",1,1,-0.043133405227935
2388,"2","2",3.29426993863585,0.975258504811129,"2","7",3.96211843373216,"0","0","4",0,1,0.000104331831340843
2389,"1","1",0.762010518207788,0.49655034389962,"2","6",3.58308914063941,"1","0","1",0,1,0.553516905270837
2390,"2","3",3.30425244833358,0.957280163207608,"1","1",4.10512540847728,"0","1","4",1,1,0.0000264209276463756
2391,"2","3",3.78449120792553,0.934454357541038,"2","4",4.35864457021807,"0","0","3",0,1,0.00017369126023481
2392,"1","3",2.04885507348039,0.497039208237107,"2","1",2.67793720958379,"0","0","4",1,1,0.138285396953875
2393,"1","3",3.29181959267578,0.592320595746645,"1","2",4.04701796124059,"0","1","3",1,1,0.0122828043301273
2394,"1","3",3.02932965270356,0.643519521860966,"1","3",4.22197153955023,"0","1","4",0,1,0.000637386811388363
2395,"1","2",2.79784401687725,0.119948761174491,"1","5",3.40665926219674,"1","0","3",1,1,0.601062683629461
2396,"1","2",3.40107307885746,0.716441562152258,"1","6",4.78937217427266,"0","1","2",0,1,0.000829028817866173
2397,"1","4",3.74705824773974,0.812917078731018,"1","6",4.40381995010049,"1","1","4",1,1,0.000263846141736246
2398,"3","2",3.17810530001341,0.909984406587992,"1","5",3.99810014315818,"0","1","3",0,1,0.000232811272083411
2399,"1","2",2.53063833076864,0.329689203325546,"1","4",3.19839641297729,"0","0","3",0,1,0.203426804107687
2400,"1","3",2.41209967028947,0.663468430206152,"1","1",4.51076241967858,"0","0","4",1,1,0.00547511378150489
2401,"1","6",2.78643624580277,0.74020647821512,"1","1",3.80617844372622,"0","0","3",1,1,0.00867831890710447
2402,"2","4",2.84628623352205,0.452319242227246,"1","4",4.4176719955143,"0","1","2",0,1,0.0278617109611672
2403,"2","3",2.26981052100974,0.94198900838207,"2","1",3.52991636692841,"0","1","4",1,1,0.000308484308063517
2404,"1","3",2.32622837996729,0.87464187391787,"2","1",4.60400234041561,"0","0","2",0,1,0.00336268512956484
2405,"2","2",3.16652464418282,0.673242061588914,"1","1",4.95699726362873,"1","0","4",1,1,0.000798048176807176
2406,"1","2",1.72898425861338,0.789900923449329,"2","2",4.59718152888402,"1","0","3",0,1,0.0471593523845539
2407,"1","2",2.88262404952592,0.494962527474919,"2","1",4.29977793833389,"1","0","4",0,1,0.0149042684837423
2408,"2","2",2.79617885629197,0.766121203285661,"1","5",2.82458209578568,"1","0","3",1,1,0.0108141235397361
2409,"2","2",2.7157603927277,0.685204996172224,"3","5",2.54658938728194,"0","0","3",0,1,0.026213051033655
2410,"2","4",1.70824600341439,0.594017591945611,"1","3",4.23407747667024,"0","0","4",1,1,0.0793456776750462
2411,"1","3",2.35728864013582,0.351655236680426,"2","1",4.34705682717124,"0","1","3",0,0,0.210300789880961
2412,"1","1",3.36413662783817,0.628307452959538,"1","6",4.44992443919523,"0","0","1",1,1,0.00155827230805183
2413,"2","4",1.08794877588604,0.905446274029966,"1","7",3.85773217312282,"0","0","3",0,1,0.0559335825648776
2414,"1","3",2.15640137448127,0.692343092296507,"2","3",4.21993937956443,"0","0","3",0,1,0.0682894584761252
2415,"2","6",3.70707569077635,0.220115077808443,"2","1",2.96064602474984,"0","1","3",0,0,0.251752419376913
2416,"2","1",2.11444391237773,0.531311292948316,"3","7",3.37114669811594,"0","1","1",1,1,0.0247048621897012
2417,"2","3",3.35465558868116,0.939552862170258,"2","7",4.22709677560439,"0","0","3",0,1,0.00131993092529703
2418,"2","6",1.82889908067342,0.753046878661254,"2","4",4.49665635944463,"0","1","5",0,1,0.00447478188927686
2419,"3","4",1.52244545862803,0.874407585131556,"1","6",4.20491364640408,"1","0","3",0,1,0.0508676874123285
2420,"1","2",2.8462468569304,0.834486926124058,"1","5",4.39022111054277,"0","1","4",0,1,0.000154713569458287
2421,"2","4",2.89782291607637,0.773137303863403,"3","7",2.87330760843966,"1","1","3",1,1,0.0137075329925911
2422,"1","5",1.93598923069478,0.369303903251942,"1","4",3.95205365513561,"0","0","4",1,1,0.197224213423488
2423,"1","2",2.56327824544985,0.43451218469589,"1","6",3.67061206652675,"1","0","3",1,1,0.297433609916358
2424,"1","2",0.777915946226,0.463595316483372,"2","5",4.33088685865807,"0","0","3",0,0,0.449231934476302
2425,"1","6",3.32547367593384,0.991010944948097,"2","4",4.78057479639,"0","0","5",1,1,0.0000692097690840887
2426,"2","3",2.49593332739299,0.278757008654475,"2","5",3.0205105685839,"0","1","2",0,1,0.225886895273623
2427,"1","2",2.0094544781437,0.602722967352439,"1","5",4.7791184281497,"0","1","2",0,1,0.0193942793194124
2428,"2","3",2.64935326037947,0.976577602670399,"1","3",3.50466491229822,"0","1","2",1,1,0.000364016638582876
2429,"2","6",4.84807576644542,0.366809709352714,"3","2",4.8862386231008,"0","0","5",1,1,0.0156895465642257
2430,"1","2",2.19442576302595,0.4981575417436,"3","2",4.45994526708808,"0","0","4",0,0,0.0485628863898008
2431,"1","1",3.33251350171785,0.428569400868007,"1","5",3.54507449655873,"0","1","2",1,1,0.0159620859569241
2432,"1","4",2.77025579190489,0.804711121907086,"1","1",3.64570748394801,"0","1","4",0,1,0.000356844745214802
2433,"2","3",2.23639901717813,0.993743629638657,"3","3",4.28271962952635,"0","1","2",0,1,0.0000229930913414611
2434,"1","6",1.15135372378764,0.742800350110947,"1","1",4.05474798973484,"0","0","3",1,1,0.0977760982138302
2435,"1","1",4.56696120494919,0.580218181085541,"2","7",3.5938996118293,"0","0","1",0,1,0.000764426805580309
2436,"1","3",2.41217008637073,0.565800016182443,"1","2",4.47508540337815,"0","1","2",1,1,0.0388035340220176
2437,"1","3",2.32023202834052,0.534572609009722,"1","1",1.91597049769411,"1","1","4",1,1,0.0342817449853767
2438,"1","3",2.76576602077215,0.539082142578634,"2","3",3.9418228260712,"0","0","2",0,1,0.101043994723688
2439,"2","1",3.05655029686123,0.868261183937003,"2","7",3.08881811689433,"0","1","3",1,1,0.000631697767159989
2440,"1","2",0.978279039585641,0.876750335333575,"1","6",4.31479980961504,"1","0","3",0,1,0.0363547658393238
2441,"1","3",3.39316867427752,0.464924018897753,"3","3",4.6562427066806,"0","0","4",1,1,0.00952198399506654
2442,"2","2",3.4585344499131,0.890256244689708,"2","1",3.37411073112476,"0","1","3",0,1,0.00012272117375467
2443,"2","3",2.3762541871336,0.755416115121085,"1","2",2.33520216264508,"0","0","3",0,1,0.0604582766356763
2444,"1","2",2.49529276914994,0.656516816131779,"1","5",3.60281254600343,"0","0","3",1,1,0.0263080005936737
2445,"2","4",3.03482565789883,0.817015654478346,"1","1",3.35858942178968,"0","1","3",1,1,0.00102732226535407
2446,"1","3",3.67158524121115,0.780220018301824,"1","6",3.81552659205172,"1","0","2",1,1,0.003837432514599
2447,"1","2",4.52371158275154,0.884147407680621,"1","2",4.8040161730304,"0","1","4",0,1,0.000005576067862334
2448,"1","4",1.71936824163984,0.901763603774671,"1","6",4.98102058224367,"0","1","4",1,1,0.00141049250932468
2449,"1","3",1.40679667213909,0.803751641862944,"2","1",4.88404093991883,"1","1","3",1,1,0.0194704786310139
2450,"1","4",2.70292588725813,0.890880450678366,"1","5",4.69444751369385,"0","0","2",1,1,0.00284120168544943
2451,"1","6",2.96091431051875,0.84694270504809,"3","5",4.38396203742412,"1","0","5",0,1,0.002943561679145
2452,"1","1",1.29311852782478,0.859303545157495,"1","3",4.25098257424675,"0","0","1",1,1,0.00293222929932446
2453,"1","3",1.72020236772865,0.889355860597731,"2","2",2.58906608892012,"0","0","4",1,1,0.0141243109055114
2454,"1","2",2.58595604610887,0.894147106867129,"2","4",2.86518450712743,"0","1","2",1,1,0.000312633732028944
2455,"2","3",1.78008455819676,0.912392433918241,"2","7",3.90293846541927,"0","1","2",1,1,0.00802820977982288
2456,"2","3",4.0470847758534,0.32473554937497,"1","2",2.01829659681087,"1","1","4",1,1,0.0692847412360535
2457,"1","1",2.50423526774325,0.822395599887101,"2","1",3.09770375563982,"0","1","1",0,1,0.000253094284365263
2458,"2","5",3.23863930094867,0.83910337655785,"2","5",3.86455605805365,"0","0","4",0,1,0.00141481514397535
2459,"1","6",1.46862504405707,0.72323308925899,"2","5",4.7085890579906,"0","1","3",0,1,0.0852961751631013
2460,"2","5",2.81878786039329,0.929741548140106,"1","1",3.49072024179614,"0","1","3",1,1,0.000414748237076101
2461,"1","3",3.97798063515385,0.362735193807113,"1","3",3.55773212613013,"0","0","4",1,1,0.024371012140164
2462,"2","2",2.9933746561818,0.791741964052,"3","7",4.10279775916025,"0","0","2",1,1,0.00314508342110698
2463,"1","3",2.75224299214103,0.443295404817493,"1","7",4.86625624912977,"1","0","3",0,1,0.331427636019479
2464,"1","4",1.59939964829959,0.591237167287457,"1","7",4.03128566281802,"1","1","4",0,1,0.0898819699340174
2465,"1","3",3.61856789087587,0.789436492420352,"1","3",3.33834935023916,"0","0","4",1,1,0.000569559295988009
2466,"1","6",2.71640055434623,0.91495156197306,"1","7",3.72566048463322,"1","0","5",0,1,0.00213846245482341
2467,"2","1",4.51849040775876,0.653193816155323,"2","1",4.28427296947732,"0","0","1",1,1,0.000115572150609533
2468,"2","3",2.85462749611713,0.611709629591987,"2","3",2.72983695875728,"1","0","3",0,0,0.155943270472783
2469,"1","3",3.08292326073598,0.708842945634801,"1","5",4.55103686759862,"0","1","2",0,1,0.00344829366853272
2470,"2","2",2.1204173227068,0.558042658002045,"2","3",3.47684752788737,"0","0","3",0,1,0.140789902172272
2471,"1","1",3.45504045030938,0.298945291151085,"2","4",3.22219803272806,"1","0","1",0,1,0.0392783611733928
2472,"2","3",2.88107813892683,0.638841431397245,"2","7",4.0542233455812,"1","0","3",0,1,0.101703101468904
2473,"1","3",1.92655263866691,0.762544613465677,"3","1",4.63079845179719,"0","0","3",0,1,0.018727431752984
2474,"1","5",2.07673526603651,0.365780182988388,"1","1",3.86044167398892,"0","1","4",0,1,0.076248438543728
2475,"2","3",2.31617825935953,0.448888063264794,"2","3",3.4647803452592,"1","0","3",0,0,0.535308781596598
2476,"1","4",3.17126897347833,0.786044424706413,"2","7",4.8037823971798,"0","0","3",0,1,0.00764637492644149
2477,"1","2",2.14730339576819,0.726202832418658,"1","2",4.58379205069954,"0","1","2",0,1,0.00459704158682162
2478,"2","1",3.43820455611451,0.818982831265929,"2","3",3.30848441527336,"1","1","1",1,1,0.00020203956099929
2479,"1","2",2.507086237646,0.590435003466707,"2","3",2.36217182762314,"1","0","2",1,1,0.118199213716376
2480,"2","4",2.86459859382708,0.195504345009468,"1","5",4.63467105445528,"0","1","3",1,0,0.266976510692831
2481,"1","4",3.03098807153043,0.328585218078731,"1","2",3.76968811889722,"0","0","3",0,0,0.37083848290298
2482,"1","1",3.48729606487616,0.526255910467587,"1","7",3.59041501845137,"1","1","1",0,1,0.00296250675069398
2483,"2","3",1.74114972875474,0.53722927221454,"2","1",4.37711231362317,"1","1","2",1,1,0.185148582541391
2484,"2","4",3.59528892347995,0.351876471539093,"1","5",3.41658049378526,"0","1","3",0,0,0.117001257868804
2485,"1","1",2.41198384438788,0.682138578896422,"1","1",3.69672358566356,"1","1","1",0,1,0.00104271139172307
2486,"1","2",2.1691494464131,0.562273361530591,"1","1",4.48344776821655,"1","0","3",1,1,0.0509710855504671
2487,"2","1",2.2097253335364,0.644594209574862,"1","7",3.84442463854388,"0","1","1",0,1,0.00446955465745169
2488,"3","3",1.54331130417198,0.38334362999815,"3","2",3.17694023908266,"1","1","2",1,1,0.36065603477659
2489,"1","6",2.71306209218122,0.707950834756173,"1","5",4.93905814376026,"0","0","5",0,1,0.00840815245276338
2490,"2","5",4.46692982796622,0.642627821151514,"1","5",2.87398513024326,"1","0","3",1,1,0.00838501832422933
2491,"1","3",2.00452980925698,0.663780320450925,"1","2",3.9749205392806,"0","1","4",0,1,0.0111211384810702
2492,"2","1",1.87333049291334,0.503478219640685,"2","4",4.24000439217278,"1","0","1",1,1,0.0436720367558965
2493,"2","3",2.24642364961641,0.971360091962557,"2","6",1.51658320746335,"0","0","3",1,1,0.0135429596170734
