"u_id","u_gender","u_age","u_weekly_utilisation","u_sub_utilisation","u_format_pref","u_genre_pref","u_rating_given","u_other_sub","u_plan","u_occupation","baseline_score","treated","treatment_score","total_score","resub"
1995,1,2,1,0.52,1,5,3.5,0,2,2,569.694874051873,1,181.119468546262,750.814342598135,1
1996,1,4,6,0.45,1,1,0.42,1,2,2,946.594874051873,1,170.892605624786,1117.48747967666,1
1997,1,2,1,0.47,2,4,4.92,1,1,3,509.194874051873,0,0,509.194874051873,1
1998,2,3,7,0.76,3,3,0.77,0,1,2,944.394874051873,0,0,944.394874051873,1
1999,1,2,2,0.56,2,6,2.49,1,2,2,484.394874051873,0,0,484.394874051873,1
2000,1,1,3,0.9,2,5,3.98,1,2,1,778.094874051873,0,0,778.094874051873,1
2001,2,1,2,0.69,2,5,0.25,1,2,1,449.294874051873,1,294.198891365977,743.49376541785,1
2002,1,3,1,0.42,1,3,3.79,0,1,2,461.194874051873,1,121.676030674448,582.870904726321,1
2003,1,2,1,0.94,1,6,2.84,0,2,4,651.294874051873,0,0,651.294874051873,1
2004,2,1,4,0.54,2,1,1.75,0,2,1,869.794874051873,1,255.844195356909,1125.63906940878,1
2005,2,2,3,0.15,1,5,1.22,0,1,3,587.594874051873,0,0,587.594874051873,1
2006,1,2,3,0.62,1,6,4.68,0,2,2,871.694874051873,1,140.010427467436,1011.70530151931,1
2007,2,4,6,0.07,1,3,2.9,1,2,2,941.194874051873,0,0,941.194874051873,1
2008,2,2,6,0.82,1,1,4.94,1,2,3,1280.69487405187,1,200.986120000683,1481.68099405256,1
2009,1,2,2,0.05,1,6,0.37,0,2,2,467.094874051873,0,0,467.094874051873,1
2010,2,3,4,0.91,2,3,1.35,0,2,2,697.894874051873,1,53.703553307113,751.598427358986,1
2011,2,2,1,0.15,2,6,0.39,0,1,2,216.094874051873,0,0,216.094874051873,0
2012,2,3,5,0.79,1,5,2.06,0,2,3,932.794874051873,0,0,932.794874051873,1
2013,1,2,2,0.36,3,7,2.26,0,2,3,501.894874051873,0,0,501.894874051873,1
2014,1,5,3,0.62,2,3,4.7,0,2,4,772.694874051873,0,0,772.694874051873,1
2015,1,1,0,0.95,1,3,0.98,1,2,1,389.594874051873,0,0,389.594874051873,1
2016,1,3,5,0.26,1,4,1.81,1,2,2,876.394874051873,0,0,876.394874051873,1
2017,1,3,2,0.42,3,3,1.57,0,2,3,415.194874051873,0,0,415.194874051873,1
2018,2,6,6,0.85,2,2,3.92,0,2,3,1048.59487405187,1,42.9430584835933,1091.53793253547,1
2019,2,1,2,0.93,2,4,0.32,1,1,1,513.994874051873,1,366.953160857249,880.948034909122,0
2020,2,2,5,0.64,2,4,3.73,1,1,2,931.794874051873,1,341.760074902227,1273.5549489541,1
2021,2,2,3,0.83,1,5,4.91,1,2,3,855.494874051873,0,0,855.494874051873,1
2022,2,2,3,0.68,3,3,3.63,0,2,3,726.994874051873,1,126.59783809865,853.592712150523,1
2023,2,4,0,0.3,1,7,0.53,0,2,3,217.594874051873,0,0,217.594874051873,0
2024,2,3,4,0.82,1,2,1.25,0,2,3,781.194874051873,0,0,781.194874051873,0
2025,1,6,2,0.81,1,6,4.99,1,2,5,741.894874051873,1,182.099235931633,923.994109983506,1
2026,2,3,2,0.42,2,2,1.97,0,1,4,445.194874051873,0,0,445.194874051873,1
2027,2,2,7,0.33,1,3,2.01,0,1,2,1110.49487405187,1,205.263255683904,1315.75812973578,1
2028,2,1,4,0.71,1,5,0,1,2,1,769.394874051873,0,0,769.394874051873,1
2029,2,3,4,0.23,1,6,4.74,0,2,3,878.994874051873,1,85.3190292406105,964.313903292483,1
2030,1,2,7,0.86,1,3,1.03,0,2,2,1180.39487405187,0,0,1180.39487405187,1
2031,2,3,3,0.67,2,1,4.51,0,1,2,739.694874051873,1,176.708652706333,916.403526758206,1
2032,1,3,0,0.53,2,4,4.82,0,2,2,441.994874051873,0,0,441.994874051873,1
2033,1,1,4,0.46,1,2,0.15,0,1,1,749.394874051873,1,305.103544016597,1054.49841806847,1
2034,1,3,0,0.25,2,5,3.17,0,1,3,193.094874051873,0,0,193.094874051873,0
2035,2,2,0,0.06,1,6,2.4,1,1,3,234.894874051873,1,284.087987268653,518.982861320526,1
2036,1,3,7,0.58,1,1,3.7,1,2,3,1242.49487405187,0,0,1242.49487405187,1
2037,1,3,7,0.52,1,1,1.07,1,2,2,1103.19487405187,0,0,1103.19487405187,1
2038,1,2,6,0.75,3,4,3.88,1,1,2,1068.59487405187,0,0,1068.59487405187,1
2039,1,3,2,0.7,2,4,1.63,0,2,2,534.594874051873,0,0,534.594874051873,1
2040,1,6,4,0.15,1,1,1.63,1,1,3,688.094874051873,0,0,688.094874051873,1
2041,2,3,5,0.56,1,5,4.66,1,1,4,987.894874051873,0,0,987.894874051873,1
2042,1,3,6,0.39,2,3,2.7,0,2,2,927.794874051873,0,0,927.794874051873,1
2043,2,4,7,0.62,2,1,3.38,0,1,3,1136.69487405187,0,0,1136.69487405187,1
2044,1,2,1,0.7,1,4,3.83,0,1,3,639.594874051873,1,203.70622322038,843.301097272253,1
2045,1,4,7,0.16,1,7,3.23,1,2,4,1144.39487405187,1,203.184442809073,1347.57931686095,1
2046,2,3,0,0.51,1,6,4.29,1,2,4,437.894874051873,1,231.926534596887,669.82140864876,1
2047,1,2,0,0.38,1,2,0.23,1,1,3,167.994874051873,0,0,167.994874051873,0
2048,1,6,6,0.04,2,1,3.5,1,2,3,947.294874051873,0,0,947.294874051873,1
2049,1,2,0,0.43,2,7,3.52,1,2,2,288.994874051873,1,216.086768933451,505.081642985324,1
2050,2,3,0,0.82,3,2,2.91,0,1,3,254.194874051873,1,114.613372380173,368.808246432046,0
2051,1,3,2,0.15,2,2,0.96,0,1,2,299.594874051873,0,0,299.594874051873,0
2052,2,2,5,0.94,1,6,4.09,1,1,4,1068.79487405187,0,0,1068.79487405187,1
2053,2,3,5,0.65,1,6,3.31,1,2,4,982.094874051873,1,269.821254055225,1251.9161281071,1
2054,1,3,2,0.98,2,6,1.31,0,1,2,424.994874051873,0,0,424.994874051873,1
2055,1,6,6,0.73,1,7,4.99,1,1,5,1141.49487405187,0,0,1141.49487405187,1
2056,1,1,6,0.92,1,1,0.96,1,2,1,1154.69487405187,0,0,1154.69487405187,1
2057,2,3,3,0.16,1,1,1.92,0,2,3,693.894874051873,1,101.261415444909,795.156289496782,1
2058,1,3,0,0.38,1,1,1.49,1,2,4,360.994874051873,0,0,360.994874051873,0
2059,1,3,1,0.14,2,6,2.34,0,2,2,302.294874051873,0,0,302.294874051873,0
2060,2,3,2,0.65,1,1,1.98,0,1,3,595.594874051873,0,0,595.594874051873,1
2061,1,5,0,0.9,3,5,3.07,0,2,3,322.594874051873,0,0,322.594874051873,0
2062,2,4,4,0.43,2,6,2.21,1,2,3,623.494874051873,1,118.646656763958,742.141530815831,1
2063,2,4,7,0.29,1,7,0.5,1,1,4,974.794874051873,0,0,974.794874051873,1
2064,2,4,4,0.01,1,7,4.02,1,1,3,709.394874051873,0,0,709.394874051873,1
2065,2,1,5,0.42,2,3,0.47,1,1,1,720.194874051873,1,352.058272557907,1072.25314660978,0
2066,2,3,2,0.35,1,7,0.77,1,1,4,421.094874051873,0,0,421.094874051873,1
2067,1,3,2,0.43,1,7,1.38,1,2,3,451.994874051873,0,0,451.994874051873,1
2068,2,4,7,0.68,1,2,1.38,1,1,3,1009.49487405187,1,192.051293760078,1201.54616781195,1
2069,1,3,3,0.9,2,7,0.75,1,1,2,446.594874051873,1,195.239806052173,641.834680104046,1
2070,2,3,4,0.94,1,7,0.07,1,2,2,682.794874051873,0,0,682.794874051873,1
2071,1,3,7,0.25,3,3,1.94,0,2,2,986.594874051873,1,4.70854223595877,991.303416287832,1
2072,1,3,1,0.82,1,3,3.8,0,1,3,513.694874051873,0,0,513.694874051873,1
2073,1,2,4,0.18,2,1,1.27,0,2,3,738.994874051873,1,200.484669660679,939.479543712552,1
2074,2,3,0,0.72,1,2,0.66,0,2,2,278.694874051873,0,0,278.694874051873,0
2075,2,6,0,0.33,1,7,4.93,0,1,5,451.494874051873,1,178.230459643198,629.725333695071,1
2076,1,4,0,0.08,1,3,1.33,0,1,3,178.994874051873,0,0,178.994874051873,0
2077,1,4,5,0.3,1,2,4.21,0,1,3,926.594874051873,1,133.566070951299,1060.16094500317,1
2078,2,2,1,0.45,1,4,2.85,0,1,4,618.094874051873,0,0,618.094874051873,1
2079,1,4,1,0.37,1,3,3.68,0,1,3,449.194874051873,1,132.868395116178,582.063269168051,1
2080,2,3,6,0.62,1,5,1.29,0,1,2,937.194874051873,1,138.418229569194,1075.61310362107,1
2081,2,6,5,0.93,2,3,0.49,0,2,3,772.494874051873,0,0,772.494874051873,1
2082,1,2,0,0.75,1,6,1.97,1,2,3,353.094874051873,0,0,353.094874051873,0
2083,2,4,2,0.26,1,3,0.83,0,2,3,457.394874051873,1,42.6494756231429,500.044349675016,0
2084,2,2,6,0.88,1,2,3.98,1,1,4,1170.49487405187,0,0,1170.49487405187,1
2085,1,2,1,0.28,1,2,1.43,0,2,3,434.994874051873,0,0,434.994874051873,1
2086,1,3,6,0.06,2,5,1.79,1,1,3,734.394874051873,0,0,734.394874051873,1
2087,1,3,4,0.72,1,4,4.23,1,1,2,892.194874051873,1,195.339129721405,1087.53400377328,1
2088,1,5,3,0.07,2,1,1.58,0,1,3,515.194874051873,0,0,515.194874051873,1
2089,2,1,2,0.45,2,6,0.63,0,2,1,492.094874051873,0,0,492.094874051873,1
2090,1,1,6,0.35,1,7,2.18,1,2,1,1061.59487405187,0,0,1061.59487405187,1
2091,1,2,1,0.19,1,5,2.61,0,2,2,482.294874051873,0,0,482.294874051873,1
2092,1,2,0,0.99,1,3,3.15,1,1,2,393.294874051873,1,280.795109840984,674.089983892857,1
2093,2,3,5,0.9,3,3,0.25,0,1,3,706.594874051873,1,109.927586044347,816.52246009622,1
2094,1,3,6,0.53,2,4,3.28,1,2,4,1059.99487405187,0,0,1059.99487405187,1
2095,2,2,1,0.56,2,6,0.9,1,1,2,239.894874051873,0,0,239.894874051873,0
2096,2,2,5,0.11,1,1,0.33,1,1,3,792.894874051873,0,0,792.894874051873,1
2097,1,4,5,0.96,1,3,4.87,0,2,3,1095.39487405187,1,51.8416611396455,1147.23653519152,1
2098,1,3,6,0.42,2,1,3.64,0,1,3,1008.69487405187,0,0,1008.69487405187,0
2099,1,2,4,0.83,2,1,0.24,1,2,3,716.994874051873,1,243.025780720224,960.020654772097,1
2100,2,3,2,0.13,2,5,1.26,1,1,4,316.994874051873,1,324.008920333043,641.003794384916,1
2101,2,1,2,0.58,1,5,3.76,0,1,1,715.494874051873,1,333.496335657599,1048.99120970947,1
2102,1,2,4,0.04,2,1,3.47,1,1,2,725.794874051873,0,0,725.794874051873,1
2103,2,2,0,0.2,3,4,2.61,1,1,2,243.594874051873,1,299.6852164106,543.280090462473,1
2104,2,2,0,0.61,1,3,4.44,0,2,3,513.394874051873,1,96.8323571692605,610.227231221133,1
2105,2,3,2,0.3,2,5,2.01,1,1,3,316.594874051873,0,0,316.594874051873,0
2106,1,4,3,0.35,2,1,3.48,1,1,3,591.594874051873,0,0,591.594874051873,1
2107,1,3,6,0.2,1,3,1.35,0,1,4,945.594874051873,1,181.410558878476,1127.00543293035,1
2108,2,4,3,0.49,1,7,2,0,1,3,610.794874051873,1,156.015845698085,766.810719749958,1
2109,1,3,5,0.34,2,7,3.74,1,2,2,803.294874051873,1,137.370054447124,940.664928498997,1
2110,2,3,0,0.94,2,6,1.78,1,1,2,158.294874051873,1,207.463620406861,365.758494458734,0
2111,1,3,3,0.71,1,4,3.58,1,1,2,743.394874051873,1,241.755825953691,985.150700005564,1
2112,1,3,3,0.57,2,3,3.38,1,1,3,535.194874051873,1,162.110937980389,697.305812032262,1
2113,2,3,3,0.96,1,4,1.79,1,1,2,686.394874051873,0,0,686.394874051873,1
2114,1,3,0,0.49,2,4,0.7,0,2,3,230.794874051873,1,76.1064477415945,306.901321793467,0
2115,1,2,0,0.21,1,6,0.96,1,2,3,232.394874051873,0,0,232.394874051873,0
2116,1,4,0,0.34,1,2,0.04,1,1,3,93.2948740518729,0,0,93.2948740518729,0
2117,1,6,3,0.21,1,1,1.29,1,2,3,613.894874051873,0,0,613.894874051873,1
2118,2,5,3,0.14,2,1,2.29,0,1,3,559.794874051873,1,191.643640220708,751.438514272581,1
2119,2,3,1,0.94,2,4,0.4,0,2,2,389.294874051873,0,0,389.294874051873,1
2120,2,6,4,0.34,2,3,2.44,0,2,3,678.294874051873,1,20.1605445248502,698.455418576723,1
2121,1,3,7,0,1,7,2.21,0,1,3,1017.59487405187,1,154.544324263875,1172.13919831575,1
2122,2,3,6,0.51,2,6,1.82,1,1,2,794.394874051873,0,0,794.394874051873,1
2123,1,5,6,0.08,1,7,4.75,1,1,4,1044.99487405187,1,310.921127355484,1355.91600140736,0
2124,1,4,5,0.9,1,5,4.13,0,2,3,1050.59487405187,1,102.221180443413,1152.81605449529,1
2125,1,2,3,0.58,1,4,1.72,0,1,3,748.494874051873,1,213.366712574493,961.861586626366,0
2126,1,2,3,0.51,1,2,4.88,0,1,3,817.394874051873,0,0,817.394874051873,1
2127,1,2,4,0.56,2,1,4.4,0,2,3,944.894874051873,0,0,944.894874051873,1
2128,2,1,2,0.61,1,1,3.96,0,2,1,859.394874051873,1,289.121435035349,1148.51630908722,1
2129,2,3,5,0.09,1,6,4.03,0,2,3,940.294874051873,0,0,940.294874051873,1
2130,1,2,2,0.03,2,7,2.32,0,1,4,471.994874051873,0,0,471.994874051873,1
2131,1,2,6,0.79,1,6,4.53,0,1,2,1181.29487405187,1,254.752394382404,1436.04726843428,1
2132,2,3,1,0.38,3,2,4.55,0,1,4,453.994874051873,1,225.519496456046,679.514370507919,1
2133,2,6,0,0.37,2,3,2.57,0,2,5,288.694874051873,0,0,288.694874051873,0
2134,1,6,6,0.54,1,4,2.44,0,2,5,1174.29487405187,0,0,1174.29487405187,1
2135,2,2,5,0.3,1,4,3.58,0,1,3,1035.09487405187,1,235.94395414711,1271.03882819898,1
2136,1,4,5,0.68,2,1,4.48,1,2,2,964.494874051873,0,0,964.494874051873,1
2137,2,1,5,0.73,1,3,1.88,1,1,1,930.994874051873,1,343.91163085793,1274.9065049098,1
2138,1,3,3,0.77,1,4,3.35,1,1,4,799.694874051873,0,0,799.694874051873,1
2139,2,3,3,0.31,1,3,2.69,0,2,2,671.894874051873,0,0,671.894874051873,1
2140,2,5,0,0.17,1,3,4.4,1,2,3,339.194874051873,1,100.84236552985,440.037239581723,0
2141,2,3,6,0.44,1,2,1.63,0,2,2,980.794874051873,0,0,980.794874051873,1
2142,2,4,6,0.44,1,5,2.37,1,2,4,1022.79487405187,1,222.652057120763,1245.44693117264,1
2143,1,1,0,0.23,1,6,2.85,1,1,1,339.494874051873,1,405.012429636597,744.50730368847,1
2144,1,3,5,0.84,1,3,4.04,0,2,3,1038.29487405187,1,70.3927256861616,1108.68759973803,1
2145,2,3,0,0.24,1,3,3.42,0,2,3,354.294874051873,0,0,354.294874051873,0
2146,1,3,5,0.17,1,4,4.05,1,2,3,976.694874051873,0,0,976.694874051873,1
2147,1,2,6,0.28,1,2,2.95,1,2,3,1030.99487405187,1,155.975548645138,1186.97042269701,1
2148,1,2,0,0.76,2,3,3.7,0,1,3,345.894874051873,0,0,345.894874051873,0
2149,2,2,3,0.32,1,2,0.57,1,2,4,632.194874051873,0,0,632.194874051873,1
2150,2,3,4,0.5,2,1,2.68,1,2,3,736.094874051873,0,0,736.094874051873,1
2151,2,6,5,0.36,2,5,2.48,0,1,3,747.894874051873,0,0,747.894874051873,1
2152,2,2,3,0.85,2,7,4.56,1,1,4,750.594874051873,0,0,750.594874051873,1
2153,2,3,3,0.3,2,6,1.22,0,1,4,507.094874051873,0,0,507.094874051873,1
2154,2,2,1,0.23,1,4,1.61,0,2,3,517.494874051873,0,0,517.494874051873,1
2155,2,1,6,0.74,1,5,1.71,0,1,1,1093.79487405187,1,344.572599730657,1438.36747378253,1
2156,1,3,5,0.46,3,3,1.89,1,2,3,726.394874051873,0,0,726.394874051873,1
2157,1,2,2,0.38,2,5,3.27,0,1,2,504.994874051873,0,0,504.994874051873,1
2158,1,2,6,0.32,3,2,0.7,1,2,4,883.694874051873,1,278.085913145254,1161.78078719713,1
2159,1,3,6,0.77,2,7,1.54,0,2,4,979.194874051873,0,0,979.194874051873,1
2160,1,3,4,0.87,1,3,3.93,0,1,3,871.694874051873,1,73.0854012509907,944.780275302864,1
2161,1,3,4,0.67,2,3,0.21,1,1,4,564.694874051873,1,257.751785218079,822.446659269952,1
2162,1,2,7,0.68,3,1,2.03,1,1,2,1081.99487405187,0,0,1081.99487405187,1
2163,1,2,6,0.05,2,3,2.73,1,2,2,890.094874051873,1,197.507577141507,1087.60245119338,1
2164,1,2,0,0.26,3,1,4.87,1,1,3,364.394874051873,1,293.57857196554,657.973446017413,1
2165,1,5,4,0.78,2,1,3.72,0,1,4,889.494874051873,0,0,889.494874051873,1
2166,1,2,3,0.57,2,4,2.6,1,1,3,636.194874051873,0,0,636.194874051873,1
2167,1,4,4,0.92,1,7,0.1,1,2,3,681.694874051873,1,178.584790712439,860.279664764312,1
2168,1,4,0,0.57,2,4,0.46,0,2,3,229.194874051873,1,109.045038590973,338.239912642846,0
2169,2,3,1,0.93,1,2,1.08,1,2,3,386.994874051873,1,88.1994034075211,475.194277459394,1
2170,1,1,4,0.46,1,5,1.03,0,1,1,793.394874051873,0,0,793.394874051873,1
2171,1,2,5,0.85,1,7,1.9,1,1,4,947.594874051873,1,409.402125942709,1356.99699999458,1
2172,2,3,3,0.17,2,5,0.23,0,1,2,380.694874051873,1,163.769856752733,544.464730804606,1
2173,2,3,0,0.44,1,2,0.34,1,2,3,171.294874051873,0,0,171.294874051873,0
2174,2,3,5,0.43,2,4,4.43,1,2,2,929.494874051873,0,0,929.494874051873,1
2175,1,3,6,0.54,2,6,3.14,1,2,2,914.294874051873,1,177.735064545147,1092.02993859702,1
2176,1,3,4,0.23,1,7,0.86,1,2,3,629.994874051873,1,125.516643242662,755.511517294535,1
2177,2,3,1,0.24,2,1,1.01,0,2,2,328.794874051873,0,0,328.794874051873,0
2178,1,3,6,0.89,3,6,0.34,1,2,2,819.794874051873,0,0,819.794874051873,0
2179,1,3,6,0.15,1,7,3.39,1,2,3,976.094874051873,0,0,976.094874051873,1
2180,2,3,6,0.67,1,6,0.11,0,1,4,944.694874051873,0,0,944.694874051873,1
2181,2,4,5,0.75,1,4,1.97,1,1,3,898.094874051873,0,0,898.094874051873,1
2182,1,2,6,0.56,2,5,4.58,1,2,2,1048.89487405187,0,0,1048.89487405187,1
2183,1,2,0,0.98,1,7,2.22,1,1,2,345.494874051873,0,0,345.494874051873,0
2184,1,1,2,0.39,1,7,1.78,1,2,1,586.794874051873,0,0,586.794874051873,1
2185,1,2,2,0.01,1,5,0.71,1,2,3,423.894874051873,0,0,423.894874051873,1
2186,2,3,7,0.94,2,6,0.92,0,1,3,975.294874051873,1,156.374992539954,1131.66986659183,1
2187,2,2,0,0.31,2,4,1.67,0,2,2,315.894874051873,1,165.79020863721,481.685082689083,1
2188,2,2,3,0.07,1,5,2.22,1,2,3,622.194874051873,0,0,622.194874051873,1
2189,2,3,5,0.5,2,3,3.54,1,2,4,874.094874051873,0,0,874.094874051873,1
2190,2,4,6,0.42,1,1,3.11,1,2,4,1137.19487405187,0,0,1137.19487405187,1
2191,2,3,0,0.87,1,7,1.57,1,1,4,298.694874051873,0,0,298.694874051873,0
2192,1,2,4,0.61,2,1,3.7,0,1,3,866.394874051873,1,253.354621712633,1119.74949576451,1
2193,2,3,1,0.65,2,6,1.07,0,1,2,255.094874051873,0,0,255.094874051873,0
2194,1,3,3,0.44,3,5,2.75,0,1,3,541.794874051873,1,158.710735359182,700.505609411055,1
2195,1,4,6,0.78,1,1,3.57,0,1,3,1151.99487405187,1,189.448984379839,1341.44385843171,1
2196,2,3,2,0.27,1,6,3,1,1,2,462.194874051873,0,0,462.194874051873,1
2197,2,4,5,0.39,1,6,3.09,1,2,3,877.294874051873,0,0,877.294874051873,1
2198,1,6,4,0.43,2,7,4.7,0,1,3,752.994874051873,0,0,752.994874051873,1
2199,1,3,1,0.75,1,1,2.96,1,1,3,487.594874051873,0,0,487.594874051873,1
2200,1,2,2,0.77,1,4,1.53,1,2,4,703.694874051873,1,321.913368466842,1025.60824251872,1
2201,1,3,3,0.64,3,1,3.93,1,2,2,701.794874051873,1,116.778125053952,818.572999105825,1
2202,1,6,1,0.23,1,5,3.79,0,1,3,436.494874051873,1,150.462480634241,586.957354686114,0
2203,2,2,1,0.31,1,3,0.06,0,1,3,320.394874051873,1,178.418268234134,498.813142286007,1
2204,1,5,4,0.3,2,1,2.71,0,1,4,776.594874051873,1,247.539971885485,1024.13484593736,0
2205,2,2,1,0.29,2,4,2.99,1,2,2,439.294874051873,1,192.869041827086,632.163915878959,1
2206,2,3,6,0.24,2,2,1.09,1,2,3,772.794874051873,0,0,772.794874051873,1
2207,2,3,1,0.17,1,1,1.43,1,1,3,335.694874051873,1,198.740156585741,534.435030637614,1
2208,2,2,1,0.43,1,4,0.21,0,2,4,533.494874051873,1,258.199754484574,791.694628536447,1
2209,1,6,0,0.66,1,2,1.24,1,2,3,244.894874051873,1,76.1493435570345,321.044217608908,0
2210,2,2,5,0.23,3,6,0.95,1,2,3,709.494874051873,1,211.247188720203,920.742062772076,1
2211,1,2,3,0.51,3,6,3.86,1,1,4,671.394874051873,0,0,671.394874051873,1
2212,1,3,5,0.08,1,1,4.37,0,1,2,985.994874051873,0,0,985.994874051873,1
2213,2,5,7,0.43,1,2,0.83,1,1,3,949.494874051873,0,0,949.494874051873,1
2214,1,2,3,0.49,1,3,3.29,1,1,3,680.294874051873,1,249.714526370106,930.009400421979,0
2215,1,4,4,1,2,1,3.09,1,1,4,831.594874051873,0,0,831.594874051873,1
2216,2,5,6,0.29,3,6,0.98,0,1,3,778.794874051873,1,136.328957903378,915.123831955251,1
2217,2,5,2,0.74,2,1,4.63,1,1,3,584.794874051873,0,0,584.794874051873,0
2218,1,2,1,0.95,1,3,4.42,0,1,3,621.594874051873,0,0,621.594874051873,1
2219,1,4,6,0.36,1,7,1.86,1,1,4,936.894874051873,0,0,936.894874051873,1
2220,2,3,5,0.51,3,2,3.34,1,1,2,755.394874051873,1,179.985090995164,935.379965047037,1
2221,2,3,3,0.75,1,5,3.59,0,1,2,724.094874051873,1,182.961994780498,907.056868832371,1
2222,2,4,1,0.44,2,3,3.99,1,1,4,378.794874051873,0,0,378.794874051873,0
2223,2,4,3,0.47,1,4,2.2,1,1,3,643.194874051873,0,0,643.194874051873,0
2224,2,3,0,0.8,1,1,1.76,0,2,3,424.094874051873,0,0,424.094874051873,1
2225,1,2,0,0.74,1,6,3.79,0,2,3,497.794874051873,1,189.529053789541,687.323927841414,1
2226,1,3,4,0.81,2,7,4.01,0,2,4,877.894874051873,1,211.376614295577,1089.27148834745,1
2227,2,1,6,0.42,1,2,4.55,1,1,1,1139.19487405187,1,359.349099646232,1498.54397369811,1
2228,1,1,6,0.32,2,5,1.77,0,2,1,992.194874051873,1,252.682224631856,1244.87709868373,1
2229,2,2,4,0.47,2,7,2.76,0,2,2,771.194874051873,1,162.09292602796,933.287800079833,1
2230,1,3,6,0.58,2,2,0.11,1,1,2,717.994874051873,0,0,717.994874051873,1
2231,2,3,3,0.62,1,4,1.8,0,1,2,697.694874051873,0,0,697.694874051873,1
2232,2,3,4,0.96,1,2,1.85,1,1,2,724.394874051873,1,132.413256715114,856.808130766987,1
2233,2,3,4,0.57,1,7,3.25,1,1,3,743.694874051873,0,0,743.694874051873,1
2234,1,6,6,0.76,1,1,4.65,1,1,5,1208.39487405187,0,0,1208.39487405187,1
2235,1,3,2,0.14,2,2,4.21,1,2,4,515.794874051873,1,203.009710882937,718.80458493481,1
2236,2,4,2,0.35,1,7,4.45,1,2,3,595.094874051873,0,0,595.094874051873,1
2237,1,2,6,0.15,1,1,3.49,0,1,4,1186.09487405187,1,348.283333828349,1534.37820788022,1
2238,1,3,0,0.49,2,6,1.77,0,1,2,154.294874051873,1,170.26236021406,324.557234265933,0
2239,1,3,4,0.61,2,1,2.44,0,1,2,743.394874051873,1,163.939526748549,907.334400800422,1
2240,1,3,1,0.94,1,2,2.17,1,2,3,442.794874051873,1,78.0377205131686,520.832594565042,1
2241,1,2,5,0.81,2,5,4.69,0,1,3,976.894874051873,0,0,976.894874051873,1
2242,2,5,2,0.33,2,5,4.69,1,2,4,564.494874051873,0,0,564.494874051873,1
2243,2,3,1,0.58,1,7,1.16,1,1,3,295.494874051873,0,0,295.494874051873,0
2244,2,3,3,0.26,1,4,0.28,1,1,3,519.894874051873,1,217.555581773354,737.450455825227,1
2245,1,5,4,0.41,2,3,4.09,0,2,4,829.894874051873,1,175.443307487669,1005.33818153954,1
2246,2,3,3,0.39,1,2,2.82,0,1,2,638.794874051873,1,132.81735070628,771.612224758153,1
2247,2,6,6,0.27,1,1,0.65,1,2,5,994.694874051873,0,0,994.694874051873,1
2248,2,3,4,0.21,1,7,0.42,0,1,3,610.394874051873,0,0,610.394874051873,1
2249,2,2,0,0.59,2,7,1.95,0,1,3,236.294874051873,1,205.4148619666,441.709736018473,1
2250,1,6,7,0.11,2,7,4.5,0,1,5,1106.39487405187,0,0,1106.39487405187,1
2251,2,3,3,0.39,1,1,2.53,0,1,3,704.294874051873,0,0,704.294874051873,1
2252,2,3,3,0.51,1,1,1.61,0,1,3,673.894874051873,1,163.175119451768,837.069993503641,1
2253,1,3,3,0.77,3,1,1.77,1,1,2,560.694874051873,0,0,560.694874051873,1
2254,2,5,3,0.64,1,4,1.03,1,1,4,666.794874051873,1,304.910934107469,971.705808159342,1
2255,1,3,4,0.29,1,6,1.95,0,1,3,697.294874051873,0,0,697.294874051873,1
2256,1,3,0,0.43,2,7,3.97,0,2,3,306.494874051873,1,94.2570345816351,400.751908633508,1
2257,1,4,7,0.22,1,1,4.96,1,2,3,1258.69487405187,0,0,1258.69487405187,1
2258,1,2,7,0.6,1,3,2.46,0,2,3,1218.09487405187,0,0,1218.09487405187,1
2259,1,5,1,0.62,1,4,4.67,0,2,3,661.194874051873,0,0,661.194874051873,1
2260,2,1,6,0.38,2,2,2.23,0,2,1,1022.99487405187,1,211.167408206375,1234.16228225825,1
2261,2,3,5,0.26,1,2,2.97,0,1,3,859.394874051873,1,86.0666681188007,945.461542170674,1
2262,1,2,3,0.75,2,5,0.6,1,2,2,529.594874051873,0,0,529.594874051873,1
2263,1,3,5,0.71,1,2,4.38,0,1,2,988.394874051873,0,0,988.394874051873,1
2264,2,1,7,0.06,2,3,0.77,0,2,1,1023.39487405187,0,0,1023.39487405187,0
2265,1,3,5,0.22,1,4,4.36,0,1,2,1003.69487405187,1,127.307386739732,1131.00226079161,1
2266,1,1,5,0.26,3,4,0.8,0,2,1,900.894874051873,0,0,900.894874051873,1
2267,1,1,2,0.93,1,3,4.27,1,1,1,731.494874051873,1,304.179306419088,1035.67418047096,1
2268,2,3,1,0.9,2,5,2.97,0,1,4,442.594874051873,0,0,442.594874051873,1
2269,1,3,4,0.07,2,4,3.75,0,1,3,738.694874051873,0,0,738.694874051873,1
2270,1,2,7,0.42,1,3,1.12,1,2,3,1072.69487405187,1,164.970662170478,1237.66553622235,1
2271,2,6,4,0.32,1,6,1.88,1,2,3,692.694874051873,0,0,692.694874051873,0
2272,2,6,5,0.79,1,7,3.93,0,1,3,976.294874051873,1,168.46974946929,1144.76462352116,1
2273,2,2,5,0.36,1,3,1.07,0,1,2,837.394874051873,1,147.154204899216,984.549078951089,1
2274,1,6,3,1,2,1,3.7,0,1,3,742.094874051873,0,0,742.094874051873,1
